3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,30,3,13.86,2012-05-04 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,30,3,8.91,2013-01-02 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,33,3,0.99,2009-04-22 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,33,3,1.98,2010-10-14 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,33,3,13.86,2010-11-24 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,33,3,8.91,2011-07-25 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,33,3,1.98,2013-02-28 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,33,3,3.96,2013-06-02 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,33,3,5.94,2013-09-04 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,37,3,0.99,2009-01-19 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,37,3,1.98,2010-07-13 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,37,3,13.86,2010-08-23 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,37,3,14.91,2011-04-23 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,37,3,1.98,2012-11-27 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,37,3,3.96,2013-03-01 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,37,3,5.94,2013-06-03 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,38,3,1.98,2009-02-01 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,38,3,3.96,2009-05-06 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,38,3,5.94,2009-08-08 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,38,3,0.99,2010-03-29 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,38,3,1.98,2011-09-20 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,38,3,13.86,2011-10-31 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,38,3,8.91,2012-06-30 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,42,3,3.96,2009-02-02 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,42,3,5.94,2009-05-07 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,42,3,0.99,2009-12-26 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,42,3,3.98,2011-06-19 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,42,3,13.86,2011-07-30 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,42,3,8.91,2012-03-29 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,42,3,1.98,2013-11-03 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,43,3,1.98,2010-01-08 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,43,3,3.96,2010-04-12 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,43,3,5.94,2010-07-15 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,43,3,0.99,2011-03-05 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,43,3,1.98,2012-08-26 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,43,3,16.86,2012-10-06 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,43,3,8.91,2013-06-06 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,44,3,8.91,2009-08-11 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,44,3,1.98,2011-03-18 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,44,3,7.96,2011-06-20 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,44,3,5.94,2011-09-22 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,44,3,0.99,2012-05-12 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,44,3,1.98,2013-11-03 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,44,3,13.86,2013-12-14 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,45,3,1.98,2010-01-08 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,45,3,21.86,2010-02-18 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,45,3,8.91,2010-10-19 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,45,3,1.98,2012-05-25 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,45,3,3.96,2012-08-27 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,45,3,5.94,2012-11-29 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,45,3,0.99,2013-07-20 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,46,3,5.94,2009-02-03 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,46,3,0.99,2009-09-24 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,46,3,1.98,2011-03-18 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,46,3,21.86,2011-04-28 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,46,3,8.91,2011-12-27 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,46,3,1.98,2013-08-02 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,46,3,3.96,2013-11-04 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,52,3,8.91,2009-02-06 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,52,3,1.98,2010-09-13 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,52,3,3.96,2010-12-16 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,52,3,5.94,2011-03-20 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,52,3,0.99,2011-11-08 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,52,3,1.98,2013-05-01 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,52,3,13.86,2013-06-11 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,53,3,1.98,2009-07-06 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,53,3,13.86,2009-08-16 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,53,3,8.91,2010-04-16 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,53,3,1.98,2011-11-21 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,53,3,3.96,2012-02-23 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,53,3,5.94,2012-05-27 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,53,3,0.99,2013-01-15 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,58,3,1.98,2010-06-12 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,58,3,13.86,2010-07-23 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,58,3,8.91,2011-03-23 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,58,3,1.98,2012-10-27 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,58,3,3.96,2013-01-29 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,58,3,5.94,2013-05-03 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,58,3,1.99,2013-12-22 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,59,3,3.96,2009-04-05 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,59,3,5.94,2009-07-08 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,59,3,1.99,2010-02-26 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,59,3,1.98,2011-08-20 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,59,3,13.86,2011-09-30 00:00:00.000
3,Peacock Jane,Sales Support Agent,1973-08-29,2002-04-01,59,3,8.91,2012-05-30 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,4,4,3.96,2009-01-02 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,4,4,5.94,2009-04-06 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,4,4,0.99,2009-11-25 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,4,4,1.98,2011-05-19 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,4,4,15.86,2011-06-29 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,4,4,8.91,2012-02-27 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,4,4,1.98,2013-10-03 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,5,4,1.98,2009-12-08 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,5,4,3.96,2010-03-12 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,5,4,5.94,2010-06-14 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,5,4,0.99,2011-02-02 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,5,4,1.98,2012-07-26 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,5,4,16.86,2012-09-05 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,5,4,8.91,2013-05-06 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,8,4,5.94,2009-01-03 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,8,4,0.99,2009-08-24 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,8,4,1.98,2011-02-15 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,8,4,13.86,2011-03-28 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,8,4,8.91,2011-11-26 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,8,4,1.98,2013-07-02 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,8,4,3.96,2013-10-04 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,9,4,1.98,2009-09-06 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,9,4,3.96,2009-12-09 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,9,4,5.94,2010-03-13 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,9,4,0.99,2010-11-01 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,9,4,1.98,2012-04-24 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,9,4,13.86,2012-06-04 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,9,4,8.91,2013-02-02 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,10,4,8.91,2009-04-09 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,10,4,1.98,2010-11-14 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,10,4,3.96,2011-02-16 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,10,4,5.94,2011-05-21 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,10,4,0.99,2012-01-09 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,10,4,1.98,2013-07-02 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,10,4,13.86,2013-08-12 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,13,4,1.98,2009-06-05 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,13,4,3.96,2009-09-07 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,13,4,5.94,2009-12-10 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,13,4,0.99,2010-07-31 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,13,4,1.98,2012-01-22 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,13,4,13.86,2012-03-03 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,13,4,8.91,2012-11-01 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,16,4,0.99,2009-02-19 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,16,4,1.98,2010-08-13 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,16,4,13.86,2010-09-23 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,16,4,8.91,2011-05-24 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,16,4,1.98,2012-12-28 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,16,4,3.96,2013-04-01 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,16,4,5.94,2013-07-04 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,20,4,1.98,2010-05-12 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,20,4,13.86,2010-06-22 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,20,4,8.91,2011-02-20 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,20,4,3.98,2012-09-26 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,20,4,3.96,2012-12-29 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,20,4,5.94,2013-04-02 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,20,4,0.99,2013-11-21 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,22,4,1.98,2010-02-08 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,22,4,3.96,2010-05-13 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,22,4,5.94,2010-08-15 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,22,4,0.99,2011-04-05 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,22,4,3.98,2012-09-26 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,22,4,13.86,2012-11-06 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,22,4,8.91,2013-07-07 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,23,4,13.86,2009-01-11 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,23,4,8.91,2009-09-11 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,23,4,1.98,2011-04-18 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,23,4,3.96,2011-07-21 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,23,4,5.94,2011-10-23 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,23,4,0.99,2012-06-12 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,23,4,1.98,2013-12-04 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,26,4,1.98,2009-11-07 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,26,4,3.96,2010-02-09 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,26,4,5.94,2010-05-14 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,26,4,0.99,2011-01-02 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,26,4,1.98,2012-06-25 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,26,4,23.86,2012-08-05 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,26,4,8.91,2013-04-05 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,27,4,8.91,2009-06-10 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,27,4,1.98,2011-01-15 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,27,4,3.96,2011-04-19 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,27,4,5.94,2011-07-22 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,27,4,0.99,2012-03-11 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,27,4,1.98,2013-09-02 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,27,4,13.86,2013-10-13 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,32,4,1.98,2009-08-06 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,32,4,13.86,2009-09-16 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,32,4,8.91,2010-05-17 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,32,4,1.98,2011-12-22 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,32,4,3.96,2012-03-25 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,32,4,5.94,2012-06-27 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,32,4,0.99,2013-02-15 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,34,4,1.98,2009-05-05 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,34,4,3.96,2009-08-07 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,34,4,5.94,2009-11-09 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,34,4,0.99,2010-06-30 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,34,4,1.98,2011-12-22 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,34,4,13.86,2012-02-01 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,34,4,10.91,2012-10-01 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,35,4,1.98,2010-07-13 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,35,4,3.96,2010-10-15 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,35,4,5.94,2011-01-17 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,35,4,0.99,2011-09-07 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,35,4,1.98,2013-02-28 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,35,4,13.86,2013-04-10 00:00:00.000
4,Park Margaret,Sales Support Agent,1947-09-19,2003-05-03,35,4,8.91,2013-12-09 00:00:00.000
